subnum,block,trial,w1,w2,w3,corranswer,tries,answer,trytime,corr,finaltry,time0,rt
120,1,1,Camisa,Fruta,Mangueira,MANGA,1,MANGA,77697,1,1,67720,9977
120,1,2,Canindé,Cabideiro,Palíndromo,ARARA,1,ROUPAS,105364,0,1,84567,20797
120,1,3,Gola,Aquático,Petroquímico,POLO,1,AGUA,132333,0,1,110495,21838
120,1,4,Aranha,Prego,Hidraúlico,MACACO,1,TEIA,164025,0,1,138438,25587
120,1,5,Curva,Flecha,Reflexo,ARCO,1,VELOCIDADE,181542,0,1,166638,14904
120,1,6,Fio,Termo,Dia,MEIO,1,NAOSEI,212500,0,1,186808,25692
120,1,7,Sangue,Planta,Pote,VASO,1,<NO_RESPONSE>,246113,0,1,216080,30033
120,1,8,Coco,Integral,Dente,LEITE,1,RPG,277470,0,1,248630,28840
120,1,9,Ar,Doa,O,DOR,1,<NO_RESPONSE>,308355,0,1,281411,26944
120,1,10,Chuva,Roupa,Civil,GUARDA,1,GUARDA,344770,1,1,322479,22291
120,1,11,Tomate,Bolo,Vermelha,CEREJA,1,<NO_RESPONSE>,377052,0,1,347038,30014
120,1,12,Sol,Normal,Raio,PARA,1,TEMPO,400544,0,1,380278,20266
120,1,13,Pão,Limão,Abelha,MEL,1,MEL,428623,1,1,404382,24241
120,1,14,Mola,Queixo,Cabeça,QUEBRA,1,QUEBRA,438907,1,1,431999,6908
120,1,15,Minas,Suíço,Prato,QUEIJO,1,<NO_RESPONSE>,469592,0,1,440304,29288
120,1,16,Pepino,Estrela,Aberto,MAR,1,MAR,482523,1,1,473710,8813
120,1,17,Batata,Chave,Língua,INGLESA,1,INGLESA,492401,1,1,483743,8658
120,1,18,Caipira,Pé,Sobrecoxa,GALINHA,1,<NO_RESPONSE>,520211,0,1,493672,26539
120,1,19,Bala,Estação,Vapor,TREM,1,TREM,535102,1,1,523239,11863
120,1,20,Peito,Pato,Trabalho,BICO,1,<NO_RESPONSE>,560006,0,1,536375,23631
120,1,21,Cara,Perna,Pica,PAU,1,CORPO,581919,0,1,561926,19993
120,1,22,Azul,Leão,Cavalo,MARINHO,1,ANIMAL,610415,0,1,586590,23825
120,1,23,Pantera,Ovelha,Viúva,NEGRA,1,<NO_RESPONSE>,639712,0,1,613174,26538
120,1,24,Cerâmica,Sopa,Pressão,PANELA,1,PANELA,667551,1,1,642902,24649
120,1,25,Doida,Cuidador,Cidade,IDA,1,<NO_RESPONSE>,700420,0,1,674541,25879
120,1,26,Violino,Piano,Rapel,CORDA,1,CORDA,717938,1,1,707094,10844
120,1,27,Velho,Princesa,Cara,COROA,1,<NO_RESPONSE>,739067,0,1,721566,17501
120,1,28,Cabelo,Papel,Vídeo,CLIPE,1,<NO_RESPONSE>,773081,0,1,744167,28914
120,1,29,Boi,Espada,Palhaço,PEIXE,1,<NO_RESPONSE>,801957,0,1,775047,26910
120,1,30,Árvore,Suco,Cor,VERDE,1,<NO_RESPONSE>,835969,0,1,805934,30035
,,,,,,,,,,9,,,
